Category,Value1,Value2,Value3,Value4
ppg,156011,158893,93,97
ppg,156643,159125,93,97
ppg,156680,159144,93,97
ppg,156724,159165,93,97
ppg,156068,158912,92,97
ppg,156088,158915,92,97
ppg,156126,158935,92,97
ppg,156152,158953,92,97
ppg,156185,158967,92,97
ppg,156227,158979,92,97
ppg,156259,159001,92,97
ppg,156307,159020,92,97
ppg,156349,159033,92,97
ppg,156383,159058,92,97
ppg,156433,159080,92,97
ppg,156475,159095,92,97
ppg,156518,159111,92,97
ppg,156566,159132,92,97
ppg,156601,159157,92,97
ppg,156640,159170,92,97
ppg,156690,159191,92,97
ppg,156738,159217,92,97
ppg,156785,159232,92,97
ppg,156785,159232,92,97
ppg,156809,159255,92,97
ppg,156855,159273,92,97
ppg,156899,159291,92,97
ppg,156944,159300,92,97
ppg,157005,159330,92,97
ppg,157054,159364,92,97
ppg,157110,159382,92,97
ppg,157160,159415,92,97
ppg,156721,159237,92,97
ppg,156760,159257,92,97
ppg,156800,159272,92,97
ppg,156847,159298,92,97
ppg,156871,159314,92,97
ppg,156914,159328,92,97
ppg,156951,159350,92,97
ppg,156997,159363,92,97
ppg,157036,159390,92,97
ppg,157100,159414,92,97
ppg,157148,159424,92,97
ppg,157197,159456,92,97
ppg,157224,159472,92,97
ppg,157205,159460,92,97
ppg,157131,159428,92,97
ppg,157002,159372,92,97
ppg,156836,159294,92,97
ppg,156614,159200,92,97
ppg,156392,159107,92,97
ppg,156188,159004,92,97
ppg,156001,158931,92,97
ppg,155851,158852,92,97
ppg,155739,158807,92,97
ppg,155640,158761,92,97
ppg,155588,158731,92,97
ppg,155558,158731,92,97
ppg,155558,158731,92,97
ppg,155536,158713,92,97
ppg,157120,159436,92,97
ppg,156985,159373,92,97
ppg,156794,159295,92,97
ppg,156576,159190,92,97
ppg,156376,159092,92,97
ppg,156163,159000,92,97
ppg,155989,158919,92,97
ppg,155832,158847,92,97
ppg,155699,158791,92,97
ppg,155633,158755,92,97
ppg,155570,158740,92,97
ppg,155516,158708,92,97
ppg,155497,158699,92,97
ppg,155500,158696,92,97
ppg,155485,158709,92,97
ppg,155496,158710,92,97
ppg,155517,158717,92,97
ppg,155531,158725,92,97
ppg,155559,158731,92,97
ppg,155583,158752,92,97
ppg,155615,158760,92,97
ppg,155653,158779,92,97
ppg,155681,158798,92,97
ppg,155723,158813,92,97
